TEY data for BL_TEY-05
Time(s)	Normalized_TEY
5.750692e+00	4.401671e-06
5.778636e+00	4.491434e-06
5.805566e+00	4.426152e-06
5.832823e+00	4.475113e-06
5.861047e+00	4.646481e-06
5.888678e+00	4.107899e-06
5.916650e+00	4.760725e-06
5.944188e+00	4.499594e-06
5.972619e+00	4.409831e-06
6.000363e+00	4.254785e-06
6.028023e+00	4.483274e-06
6.055714e+00	4.409831e-06
6.083321e+00	4.295586e-06
6.111118e+00	4.826008e-06
6.138679e+00	4.491434e-06
6.165609e+00	4.548557e-06
6.191763e+00	4.524076e-06
6.219659e+00	4.287426e-06
6.247650e+00	4.744404e-06
6.273888e+00	4.393510e-06
6.302452e+00	4.581198e-06
6.331884e+00	4.426152e-06
6.360505e+00	4.540396e-06
6.388683e+00	4.303747e-06
6.416363e+00	4.670962e-06
6.443840e+00	4.532236e-06
6.473201e+00	4.213983e-06
6.501922e+00	4.662801e-06
6.530371e+00	4.254785e-06
6.558685e+00	4.589358e-06
6.588055e+00	4.426152e-06
6.617308e+00	4.409831e-06
6.643488e+00	4.556717e-06
6.671414e+00	4.450632e-06
6.699571e+00	4.466953e-06
6.725849e+00	4.222144e-06
6.753893e+00	4.744404e-06
6.781488e+00	4.654641e-06
6.810587e+00	4.385350e-06
6.838553e+00	4.507755e-06
6.866921e+00	4.540396e-06
6.894846e+00	4.507755e-06
6.923320e+00	4.491434e-06
6.951286e+00	4.940252e-06
6.979212e+00	4.630160e-06
7.007142e+00	4.336388e-06
7.033579e+00	4.540396e-06
7.061506e+00	4.499594e-06
7.089432e+00	4.564877e-06
7.116361e+00	4.442472e-06
7.145427e+00	4.736244e-06
7.172354e+00	4.369029e-06
7.201277e+00	4.507755e-06
7.228713e+00	4.524076e-06
7.255811e+00	4.646481e-06
7.283728e+00	4.360869e-06
7.312504e+00	4.556717e-06
7.340813e+00	4.670962e-06
7.368854e+00	4.442472e-06
7.396493e+00	4.687282e-06
7.425006e+00	4.728084e-06
7.451713e+00	4.466953e-06
7.479969e+00	4.271105e-06
7.507824e+00	4.475113e-06
7.537273e+00	4.556717e-06
7.565907e+00	4.320067e-06
7.593459e+00	4.793366e-06
7.621631e+00	4.344548e-06
7.649093e+00	4.360869e-06
7.676741e+00	4.654641e-06
7.705464e+00	4.442472e-06
7.734510e+00	4.442472e-06
7.763012e+00	4.581198e-06
7.791856e+00	4.352709e-06
7.820978e+00	4.344548e-06
7.848012e+00	4.638320e-06
7.876143e+00	4.303747e-06
7.905298e+00	4.622000e-06
7.934100e+00	4.695443e-06
7.962528e+00	4.393510e-06
7.992139e+00	4.703603e-06
8.020109e+00	4.417991e-06
8.047221e+00	4.589358e-06
8.076511e+00	4.605679e-06
8.131879e+00	4.344548e-06
8.159233e+00	4.426152e-06
8.187931e+00	4.703603e-06
8.214257e+00	4.515915e-06
8.241303e+00	4.450632e-06
8.269231e+00	4.524076e-06
8.297155e+00	4.695443e-06
8.324593e+00	4.434312e-06
8.352518e+00	4.311907e-06
8.380443e+00	4.687282e-06
8.407375e+00	4.556717e-06
8.434808e+00	4.385350e-06
8.462733e+00	4.320067e-06
8.489661e+00	4.515915e-06
8.517591e+00	4.646481e-06
8.545622e+00	4.352709e-06
8.573548e+00	4.409831e-06
8.600476e+00	4.532236e-06
8.628455e+00	4.646481e-06
8.655506e+00	4.426152e-06
8.682837e+00	4.287426e-06
8.710786e+00	4.703603e-06
8.740543e+00	4.328228e-06
8.767220e+00	4.548557e-06
8.795891e+00	4.393510e-06
8.823332e+00	4.662801e-06
8.850233e+00	4.205823e-06
8.878537e+00	4.450632e-06
8.907761e+00	4.581198e-06
8.936002e+00	4.262945e-06
8.964543e+00	4.556717e-06
8.991883e+00	4.556717e-06
9.020127e+00	4.507755e-06
9.049064e+00	4.491434e-06
9.078023e+00	4.703603e-06
9.105308e+00	4.189502e-06
9.134526e+00	4.638320e-06
9.164451e+00	4.491434e-06
9.194891e+00	4.654641e-06
9.223497e+00	4.360869e-06
9.252176e+00	4.458793e-06
9.280103e+00	4.573038e-06
9.308034e+00	4.246624e-06
9.336492e+00	4.589358e-06
9.363369e+00	4.548557e-06
9.391076e+00	4.385350e-06
9.420681e+00	4.605679e-06
9.447948e+00	4.564877e-06
9.477053e+00	4.213983e-06
9.505544e+00	4.336388e-06
9.533009e+00	4.499594e-06
9.561987e+00	4.311907e-06
9.589772e+00	4.670962e-06
9.619724e+00	4.279266e-06
9.648172e+00	4.654641e-06
9.679075e+00	4.589358e-06
9.707501e+00	4.524076e-06
9.735770e+00	4.728084e-06
9.763696e+00	4.466953e-06
9.791623e+00	4.524076e-06
9.819550e+00	4.491434e-06
9.846926e+00	4.646481e-06
9.874853e+00	4.377190e-06
9.902778e+00	4.475113e-06
9.930214e+00	4.728084e-06
9.957143e+00	4.499594e-06
9.985072e+00	4.532236e-06
1.001402e+01	4.442472e-06
1.004023e+01	4.703603e-06
1.006801e+01	4.246624e-06
1.009544e+01	4.262945e-06
1.012306e+01	4.662801e-06
1.015196e+01	4.646481e-06
1.018040e+01	4.524076e-06
1.021309e+01	4.246624e-06
1.024291e+01	4.646481e-06
1.027066e+01	4.271105e-06
1.029973e+01	4.507755e-06
1.032873e+01	4.744404e-06
1.035750e+01	4.369029e-06
1.038677e+01	4.573038e-06
1.041454e+01	4.393510e-06
1.044272e+01	4.548557e-06
1.047034e+01	4.581198e-06
1.049750e+01	4.817847e-06
1.052537e+01	4.311907e-06
1.055453e+01	4.630160e-06
1.058201e+01	4.622000e-06
1.060982e+01	4.434312e-06
1.063880e+01	4.483274e-06
1.066592e+01	4.491434e-06
1.069206e+01	4.581198e-06
1.072139e+01	4.491434e-06
1.074936e+01	4.556717e-06
1.077789e+01	4.638320e-06
1.080494e+01	4.573038e-06
1.083317e+01	4.573038e-06
1.086255e+01	4.613839e-06
1.089061e+01	4.515915e-06
1.092008e+01	4.638320e-06
1.094872e+01	4.589358e-06
1.097721e+01	4.597519e-06
1.100575e+01	4.768885e-06
1.103379e+01	4.401671e-06
1.106271e+01	4.499594e-06
1.109064e+01	4.475113e-06
1.111859e+01	4.238464e-06
1.114603e+01	4.393510e-06
1.117395e+01	4.475113e-06
1.120279e+01	4.573038e-06
1.122963e+01	4.556717e-06
1.125656e+01	4.548557e-06
1.128448e+01	4.646481e-06
1.131241e+01	4.475113e-06
1.134244e+01	4.695443e-06
1.136937e+01	4.589358e-06
1.139830e+01	4.524076e-06
1.142631e+01	4.434312e-06
1.145523e+01	4.630160e-06
1.148316e+01	4.271105e-06
1.151208e+01	4.638320e-06
1.153910e+01	4.850489e-06
1.156603e+01	4.450632e-06
1.159396e+01	4.238464e-06
1.162192e+01	4.450632e-06
1.165004e+01	4.491434e-06
1.167795e+01	4.254785e-06
1.170587e+01	4.630160e-06
1.173334e+01	4.622000e-06
1.176227e+01	4.393510e-06
1.179019e+01	4.728084e-06
1.181812e+01	4.589358e-06
1.184610e+01	4.556717e-06
1.187303e+01	4.311907e-06
1.189996e+01	4.466953e-06
1.192740e+01	4.630160e-06
1.195633e+01	4.320067e-06
1.198424e+01	4.434312e-06
1.201118e+01	4.662801e-06
1.203862e+01	4.899451e-06
1.206654e+01	4.352709e-06
1.209547e+01	4.719924e-06
1.212690e+01	4.213983e-06
1.215483e+01	4.638320e-06
1.218774e+01	4.491434e-06
1.221868e+01	4.613839e-06
1.225012e+01	4.687282e-06
1.227904e+01	4.303747e-06
1.230597e+01	4.515915e-06
1.233341e+01	4.556717e-06
1.236134e+01	4.524076e-06
1.238926e+01	4.434312e-06
1.241719e+01	4.360869e-06
1.244463e+01	4.826008e-06
1.247255e+01	4.352709e-06
1.250048e+01	4.426152e-06
1.252892e+01	4.573038e-06
1.255684e+01	4.548557e-06
1.258477e+01	4.336388e-06
1.261569e+01	4.540396e-06
1.264313e+01	4.409831e-06
1.267105e+01	4.499594e-06
1.269798e+01	4.695443e-06
1.272643e+01	4.475113e-06
1.275734e+01	4.630160e-06
1.278351e+01	4.426152e-06
1.281245e+01	4.458793e-06
1.283988e+01	4.622000e-06
1.286782e+01	4.458793e-06
1.289560e+01	4.556717e-06
1.292293e+01	4.434312e-06
1.295316e+01	4.679122e-06
1.298239e+01	4.401671e-06
1.301072e+01	4.736244e-06
1.303923e+01	4.352709e-06
1.306715e+01	4.336388e-06
1.309508e+01	4.630160e-06
1.312387e+01	4.556717e-06
1.315241e+01	4.581198e-06
1.318171e+01	4.352709e-06
1.321015e+01	4.369029e-06
1.323820e+01	4.499594e-06
1.326830e+01	4.458793e-06
1.329913e+01	4.728084e-06
1.332636e+01	4.360869e-06
1.335490e+01	4.687282e-06
1.338282e+01	4.801527e-06
1.341071e+01	4.483274e-06
1.343978e+01	4.336388e-06
1.346871e+01	4.719924e-06
1.349564e+01	4.442472e-06
1.352356e+01	4.458793e-06
1.355016e+01	4.295586e-06
1.357736e+01	4.850489e-06
1.360601e+01	4.409831e-06
1.363361e+01	4.328228e-06
1.366264e+01	4.785206e-06
1.369107e+01	4.344548e-06
1.371841e+01	4.254785e-06
1.374832e+01	4.499594e-06
1.377886e+01	4.540396e-06
1.380752e+01	4.532236e-06
1.383662e+01	4.475113e-06
1.386607e+01	4.801527e-06
1.389414e+01	4.499594e-06
1.392207e+01	4.483274e-06
1.394951e+01	4.499594e-06
1.397843e+01	4.434312e-06
1.400536e+01	4.417991e-06
1.403285e+01	4.352709e-06
1.406177e+01	4.613839e-06
1.408974e+01	4.483274e-06
1.411767e+01	4.295586e-06
1.414510e+01	4.524076e-06
1.417303e+01	4.638320e-06
1.420095e+01	4.230304e-06
1.422922e+01	4.777046e-06
1.425715e+01	4.377190e-06
1.428393e+01	4.328228e-06
1.431352e+01	4.556717e-06
1.434170e+01	4.417991e-06
1.436873e+01	4.230304e-06
1.439751e+01	4.630160e-06
1.442680e+01	4.295586e-06
1.445458e+01	4.393510e-06
1.448311e+01	4.777046e-06
1.451079e+01	4.605679e-06
1.454031e+01	4.450632e-06
1.456879e+01	4.679122e-06
1.459703e+01	4.320067e-06
1.462595e+01	4.752565e-06
1.465390e+01	4.695443e-06
1.468306e+01	4.564877e-06
1.471112e+01	4.622000e-06
1.473922e+01	4.540396e-06
1.476803e+01	4.458793e-06
1.479760e+01	4.426152e-06
1.482789e+01	4.605679e-06
1.485733e+01	4.638320e-06
1.488437e+01	4.450632e-06
1.491397e+01	4.777046e-06
1.494331e+01	4.393510e-06
1.497240e+01	4.540396e-06
1.500145e+01	4.605679e-06
1.502878e+01	4.426152e-06
1.505780e+01	4.728084e-06
1.508757e+01	4.654641e-06
1.511558e+01	4.426152e-06
1.514486e+01	4.817847e-06
1.517267e+01	4.401671e-06
1.520077e+01	4.458793e-06
1.522835e+01	4.866809e-06
1.525631e+01	4.434312e-06
1.528473e+01	4.271105e-06
1.531266e+01	4.564877e-06
1.533917e+01	4.760725e-06
1.536610e+01	4.279266e-06
1.539502e+01	4.475113e-06
1.542295e+01	4.817847e-06
1.545040e+01	4.466953e-06
1.547752e+01	4.311907e-06
1.550545e+01	4.271105e-06
1.553272e+01	4.630160e-06
1.556164e+01	4.352709e-06
1.558957e+01	4.654641e-06
1.561750e+01	4.564877e-06
1.564569e+01	4.646481e-06
1.567368e+01	4.491434e-06
1.570220e+01	4.687282e-06
1.572917e+01	4.426152e-06
1.575642e+01	4.393510e-06
1.578582e+01	4.605679e-06
1.581358e+01	4.491434e-06
1.584210e+01	4.352709e-06
1.587135e+01	4.622000e-06
1.589980e+01	4.483274e-06
1.592765e+01	4.605679e-06
1.595710e+01	4.679122e-06
1.598574e+01	4.458793e-06
1.601460e+01	4.515915e-06
1.604245e+01	4.515915e-06
1.607137e+01	4.532236e-06
1.609979e+01	4.760725e-06
1.613752e+01	4.475113e-06
1.616296e+01	4.622000e-06
1.618936e+01	4.222144e-06
1.621830e+01	4.654641e-06
1.624573e+01	4.540396e-06
1.627406e+01	4.475113e-06
1.630399e+01	4.597519e-06
1.633133e+01	4.466953e-06
1.635879e+01	4.475113e-06
1.638900e+01	4.336388e-06
1.641828e+01	4.369029e-06
1.644864e+01	4.434312e-06
1.647638e+01	4.507755e-06
1.650560e+01	4.850489e-06
1.653460e+01	4.507755e-06
1.656251e+01	4.507755e-06
1.658988e+01	4.466953e-06
1.662033e+01	4.352709e-06
1.664834e+01	4.687282e-06
1.667817e+01	4.540396e-06
1.670609e+01	4.320067e-06
1.673255e+01	4.670962e-06
1.676147e+01	4.679122e-06
1.678978e+01	4.320067e-06
1.681970e+01	4.524076e-06
1.685005e+01	4.067097e-06
1.687896e+01	4.695443e-06
1.690590e+01	4.760725e-06
1.693242e+01	4.483274e-06
1.696135e+01	4.328228e-06
1.698927e+01	4.695443e-06
1.701722e+01	4.499594e-06
1.704461e+01	4.377190e-06
1.707316e+01	4.687282e-06
1.710132e+01	4.409831e-06
1.712906e+01	4.499594e-06
1.715813e+01	4.630160e-06
1.718760e+01	4.344548e-06
1.721609e+01	4.679122e-06
1.724529e+01	4.532236e-06
1.727307e+01	4.581198e-06
1.730291e+01	4.622000e-06
1.732969e+01	4.483274e-06
1.735903e+01	4.426152e-06
1.738683e+01	4.630160e-06
1.741590e+01	4.450632e-06
1.744514e+01	4.597519e-06
1.747417e+01	4.197663e-06
1.750334e+01	4.344548e-06
1.753209e+01	4.556717e-06
1.755983e+01	4.409831e-06
1.758741e+01	4.638320e-06
1.761642e+01	4.417991e-06
1.764775e+01	4.532236e-06
1.767668e+01	4.434312e-06
1.770360e+01	4.385350e-06
1.773207e+01	4.377190e-06
1.775981e+01	4.646481e-06
1.778773e+01	4.638320e-06
1.781618e+01	4.458793e-06
1.784503e+01	4.564877e-06
1.787378e+01	4.385350e-06
1.790116e+01	4.385350e-06
1.792810e+01	4.752565e-06
1.795664e+01	4.426152e-06
1.798462e+01	4.369029e-06
1.801304e+01	4.573038e-06
1.804102e+01	4.442472e-06
1.806910e+01	4.466953e-06
1.809802e+01	4.752565e-06
1.812498e+01	4.238464e-06
1.815248e+01	4.279266e-06
1.817944e+01	4.499594e-06
1.820733e+01	4.548557e-06
1.823637e+01	4.483274e-06
1.826523e+01	4.540396e-06
1.829342e+01	4.540396e-06
1.832195e+01	4.450632e-06
1.834995e+01	4.303747e-06
1.837865e+01	4.597519e-06
1.840563e+01	4.564877e-06
1.843391e+01	4.466953e-06
1.846255e+01	4.760725e-06
1.848881e+01	4.483274e-06
1.851608e+01	4.230304e-06
1.854584e+01	4.744404e-06
1.857294e+01	4.434312e-06
1.860130e+01	4.222144e-06
1.862917e+01	4.515915e-06
1.865677e+01	4.670962e-06
1.868559e+01	4.328228e-06
1.871391e+01	4.352709e-06
1.874234e+01	4.442472e-06
1.877123e+01	4.254785e-06
1.880135e+01	4.434312e-06
1.883058e+01	4.352709e-06
1.885760e+01	4.622000e-06
1.888754e+01	4.385350e-06
1.891566e+01	4.401671e-06
1.894426e+01	4.483274e-06
1.897328e+01	4.385350e-06
1.900305e+01	4.703603e-06
1.903087e+01	4.515915e-06
1.905955e+01	4.344548e-06
1.908940e+01	4.703603e-06
1.911866e+01	4.401671e-06
1.914740e+01	4.409831e-06
1.917663e+01	4.336388e-06
1.920464e+01	4.777046e-06
1.923409e+01	4.548557e-06
1.926295e+01	4.450632e-06
1.929223e+01	4.401671e-06
1.932177e+01	4.466953e-06
1.934857e+01	4.532236e-06
1.937661e+01	4.687282e-06
1.940417e+01	4.328228e-06
1.943318e+01	4.303747e-06
1.946253e+01	4.311907e-06
1.949145e+01	4.279266e-06
1.951849e+01	4.573038e-06
1.954689e+01	4.360869e-06
1.957648e+01	4.581198e-06
1.960499e+01	4.630160e-06
1.963350e+01	4.328228e-06
1.966234e+01	4.491434e-06
1.969153e+01	4.336388e-06
1.971983e+01	4.475113e-06
1.974729e+01	4.719924e-06
1.977721e+01	4.458793e-06
1.980813e+01	4.532236e-06
1.983641e+01	4.352709e-06
1.986368e+01	4.638320e-06
1.989197e+01	4.679122e-06
1.991983e+01	4.409831e-06
1.994947e+01	4.499594e-06
1.997777e+01	4.393510e-06
2.000802e+01	4.548557e-06
2.003733e+01	4.369029e-06
2.006548e+01	4.409831e-06
2.009447e+01	4.670962e-06
2.012317e+01	4.303747e-06
2.015296e+01	4.409831e-06
2.018188e+01	4.401671e-06
2.020981e+01	4.254785e-06
2.023827e+01	4.646481e-06
2.026620e+01	4.564877e-06
2.029412e+01	4.271105e-06
2.032413e+01	4.622000e-06
2.035456e+01	4.719924e-06
2.038406e+01	4.442472e-06
2.041330e+01	4.442472e-06
2.044189e+01	4.711763e-06
2.046996e+01	4.670962e-06
2.049757e+01	4.320067e-06
2.052671e+01	4.687282e-06
2.055573e+01	4.287426e-06
2.058466e+01	4.695443e-06
2.061179e+01	4.687282e-06
2.063984e+01	4.426152e-06
2.066755e+01	4.499594e-06
2.069565e+01	4.736244e-06
2.072465e+01	4.336388e-06
2.075253e+01	4.409831e-06
2.078076e+01	4.532236e-06
2.080903e+01	4.409831e-06
2.083854e+01	4.728084e-06
2.086693e+01	4.524076e-06
2.089461e+01	4.360869e-06
2.092314e+01	4.638320e-06
2.095071e+01	4.654641e-06
2.097919e+01	4.622000e-06
2.100689e+01	4.711763e-06
2.103721e+01	4.417991e-06
2.106452e+01	4.328228e-06
2.109267e+01	4.540396e-06
2.111985e+01	4.540396e-06
2.114863e+01	4.287426e-06
2.117773e+01	4.662801e-06
2.120569e+01	4.532236e-06
2.123284e+01	4.475113e-06
2.126252e+01	4.638320e-06
2.129900e+01	4.654641e-06
2.132566e+01	4.222144e-06
2.135302e+01	4.156861e-06
2.138115e+01	4.785206e-06
2.141007e+01	4.401671e-06
2.143752e+01	4.352709e-06
2.146544e+01	4.499594e-06
2.149337e+01	4.589358e-06
2.152130e+01	4.369029e-06
2.154873e+01	4.768885e-06
2.157769e+01	4.524076e-06
2.160561e+01	4.320067e-06
2.163358e+01	4.491434e-06
2.166187e+01	4.434312e-06
2.168980e+01	4.279266e-06
2.171772e+01	4.336388e-06
2.174516e+01	4.597519e-06
2.177144e+01	4.728084e-06
2.180039e+01	4.295586e-06
2.182952e+01	4.581198e-06
2.185870e+01	4.434312e-06
2.188671e+01	4.499594e-06
2.191363e+01	4.377190e-06
2.194107e+01	4.556717e-06
2.196925e+01	4.279266e-06
2.199898e+01	4.638320e-06
2.202711e+01	4.377190e-06
2.205484e+01	4.271105e-06
2.208271e+01	4.573038e-06
2.211205e+01	4.328228e-06
2.214033e+01	4.801527e-06
2.216805e+01	4.499594e-06
2.219567e+01	4.417991e-06
2.222431e+01	4.442472e-06
2.225384e+01	4.597519e-06
2.228339e+01	4.328228e-06
2.231181e+01	4.564877e-06
2.234019e+01	4.083418e-06
2.237047e+01	4.369029e-06
2.239886e+01	4.662801e-06
2.242814e+01	4.409831e-06
2.245528e+01	4.760725e-06
2.248440e+01	4.189502e-06
2.251283e+01	4.409831e-06
2.254080e+01	4.556717e-06
2.256844e+01	4.458793e-06
2.259579e+01	4.238464e-06
2.262308e+01	4.369029e-06
2.264980e+01	4.532236e-06
2.267782e+01	4.393510e-06
2.270671e+01	4.507755e-06
2.273554e+01	4.752565e-06
2.276541e+01	4.336388e-06
2.279932e+01	4.311907e-06
2.282828e+01	4.654641e-06
2.285472e+01	4.711763e-06
2.288265e+01	4.213983e-06
2.291057e+01	4.466953e-06
2.293901e+01	4.491434e-06
2.296593e+01	4.622000e-06
2.299386e+01	4.369029e-06
2.302179e+01	4.556717e-06
2.304822e+01	4.662801e-06
2.307715e+01	4.409831e-06
2.310408e+01	4.491434e-06
2.313200e+01	4.622000e-06
2.316044e+01	4.556717e-06
2.318836e+01	4.336388e-06
2.321573e+01	4.466953e-06
2.324419e+01	4.760725e-06
2.327277e+01	4.352709e-06
2.329883e+01	4.295586e-06
2.332682e+01	4.352709e-06
2.335314e+01	4.728084e-06
2.338106e+01	4.711763e-06
2.340712e+01	4.466953e-06
2.343569e+01	4.638320e-06
2.346269e+01	4.556717e-06
2.349081e+01	4.450632e-06
2.352071e+01	4.458793e-06
2.354827e+01	4.687282e-06
2.357811e+01	4.320067e-06
2.360553e+01	4.613839e-06
2.363300e+01	4.670962e-06
2.366107e+01	4.205823e-06
2.369168e+01	4.654641e-06
2.371923e+01	4.515915e-06
2.374824e+01	4.719924e-06
2.377732e+01	4.499594e-06
2.380561e+01	4.450632e-06
2.383470e+01	4.532236e-06
2.386405e+01	4.450632e-06
2.389317e+01	4.630160e-06
2.392150e+01	4.344548e-06
2.394921e+01	4.466953e-06
2.397913e+01	4.719924e-06
2.400706e+01	4.687282e-06
2.403498e+01	4.287426e-06
2.406208e+01	4.499594e-06
2.409002e+01	4.540396e-06
2.411664e+01	4.532236e-06
2.414633e+01	4.279266e-06
2.417425e+01	4.434312e-06
2.420218e+01	4.622000e-06
2.423011e+01	4.377190e-06
2.425655e+01	4.573038e-06
2.428448e+01	4.581198e-06
2.431340e+01	4.344548e-06
2.434184e+01	4.703603e-06
2.437177e+01	4.417991e-06
2.439969e+01	4.254785e-06
2.442862e+01	4.564877e-06
2.445606e+01	4.515915e-06
2.448399e+01	4.303747e-06
2.451191e+01	4.573038e-06
2.454038e+01	4.352709e-06
2.456778e+01	4.369029e-06
